,Date from,Cash rate target %,Owner occupied (principal and interest)(%pa),ehl70_pi,1 Year Fixed (%pa),2 Year Fixed (%pa),3 Year Fixed (%pa),4 Year Fixed (%pa),5 Year Fixed (%pa),Percentage Change from Corresponding Quarter of Previous Year ;  All groups CPI ;  Australia ;,Unemployment rate ;  Persons ;.1,confidence
9,1948-09-01 00:00:00.000000,,,,,,,,,,,
10,1948-12-01 00:00:00.000000,,,,,,,,,,,
11,1949-03-01 00:00:00.000000,,,,,,,,,,,
12,1949-06-01 00:00:00.000000,,,,,,,,,,,
13,1949-09-01 00:00:00.000000,,,,,,,,,10.8,,
14,1949-12-01 00:00:00.000000,,,,,,,,,7.9,,
15,1950-03-01 00:00:00.000000,,,,,,,,,7.7,,
16,1950-06-01 00:00:00.000000,,,,,,,,,7.5,,
17,1950-09-01 00:00:00.000000,,,,,,,,,7.3,,
18,1950-12-01 00:00:00.000000,,,,,,,,,12.2,,
19,1951-03-01 00:00:00.000000,,,,,,,,,14.3,,
20,1951-06-01 00:00:00.000000,,,,,,,,,18.6,,
21,1951-09-01 00:00:00.000000,,,,,,,,,20.5,,
22,1951-12-01 00:00:00.000000,,,,,,,,,23.9,,
23,1952-03-01 00:00:00.000000,,,,,,,,,22.9,,
24,1952-06-01 00:00:00.000000,,,,,,,,,19.6,,
25,1952-09-01 00:00:00.000000,,,,,,,,,17.0,,
26,1952-12-01 00:00:00.000000,,,,,,,,,10.5,,
27,1953-03-01 00:00:00.000000,,,,,,,,,6.8,,
28,1953-06-01 00:00:00.000000,,,,,,,,,4.9,,
29,1953-09-01 00:00:00.000000,,,,,,,,,4.8,,
30,1953-12-01 00:00:00.000000,,,,,,,,,1.6,,
31,1954-03-01 00:00:00.000000,,,,,,,,,3.2,,
32,1954-06-01 00:00:00.000000,,,,,,,,,1.6,,
33,1954-09-01 00:00:00.000000,,,,,,,,,0.0,,
34,1954-12-01 00:00:00.000000,,,,,,,,,1.6,,
35,1955-03-01 00:00:00.000000,,,,,,,,,0.0,,
36,1955-06-01 00:00:00.000000,,,,,,,,,1.5,,
37,1955-09-01 00:00:00.000000,,,,,,,,,1.5,,
38,1955-12-01 00:00:00.000000,,,,,,,,,3.1,,
39,1956-03-01 00:00:00.000000,,,,,,,,,3.1,,
40,1956-06-01 00:00:00.000000,,,,,,,,,6.1,,
41,1956-09-01 00:00:00.000000,,,,,,,,,7.6,,
42,1956-12-01 00:00:00.000000,,,,,,,,,6.0,,
43,1957-03-01 00:00:00.000000,,,,,,,,,6.0,,
44,1957-06-01 00:00:00.000000,,,,,,,,,2.9,,
45,1957-09-01 00:00:00.000000,,,,,,,,,1.4,,
46,1957-12-01 00:00:00.000000,,,,,,,,,1.4,,
47,1958-03-01 00:00:00.000000,,,,,,,,,1.4,,
48,1958-06-01 00:00:00.000000,,,,,,,,,0.0,,
49,1958-09-01 00:00:00.000000,,,,,,,,,0.0,,
50,1958-12-01 00:00:00.000000,,,,,,,,,1.4,,
51,1959-03-01 00:00:00.000000,,,,,,,,,1.4,,
52,1959-06-01 00:00:00.000000,,,,,,,,,1.4,,
53,1959-09-01 00:00:00.000000,,,,,,,,,2.8,,
54,1959-12-01 00:00:00.000000,,,,,,,,,2.7,,
55,1960-03-01 00:00:00.000000,,,,,,,,,2.7,,
56,1960-06-01 00:00:00.000000,,,,,,,,,4.1,,
57,1960-09-01 00:00:00.000000,,,,,,,,,4.1,,
58,1960-12-01 00:00:00.000000,,,,,,,,,4.0,,
59,1961-03-01 00:00:00.000000,,,,,,,,,4.0,,
60,1961-06-01 00:00:00.000000,,,,,,,,,3.9,,
61,1961-09-01 00:00:00.000000,,,,,,,,,1.3,,
62,1961-12-01 00:00:00.000000,,,,,,,,,0.0,,
63,1962-03-01 00:00:00.000000,,,,,,,,,0.0,,
64,1962-06-01 00:00:00.000000,,,,,,,,,-1.3,,
65,1962-09-01 00:00:00.000000,,,,,,,,,0.0,,
66,1962-12-01 00:00:00.000000,,,,,,,,,0.0,,
67,1963-03-01 00:00:00.000000,,,,,,,,,0.0,,
68,1963-06-01 00:00:00.000000,,,,,,,,,0.0,,
69,1963-09-01 00:00:00.000000,,,,,,,,,1.3,,
70,1963-12-01 00:00:00.000000,,,,,,,,,1.3,,
71,1964-03-01 00:00:00.000000,,,,,,,,,2.6,,
72,1964-06-01 00:00:00.000000,,,,,,,,,2.6,,
73,1964-09-01 00:00:00.000000,,,,,,,,,2.5,,
74,1964-12-01 00:00:00.000000,,,,,,,,,3.8,,
75,1965-03-01 00:00:00.000000,,,,,,,,,2.5,,
76,1965-06-01 00:00:00.000000,,,,,,,,,3.8,,
77,1965-09-01 00:00:00.000000,,,,,,,,,3.7,,
78,1965-12-01 00:00:00.000000,,,,,,,,,3.7,,
79,1966-03-01 00:00:00.000000,,,,,,,,,4.9,,
80,1966-06-01 00:00:00.000000,,,,,,,,,3.6,,
81,1966-09-01 00:00:00.000000,,,,,,,,,2.4,,
82,1966-12-01 00:00:00.000000,,,,,,,,,2.4,,
83,1967-03-01 00:00:00.000000,,,,,,,,,2.3,,
84,1967-06-01 00:00:00.000000,,,,,,,,,3.5,,
85,1967-09-01 00:00:00.000000,,,,,,,,,4.7,,
86,1967-12-01 00:00:00.000000,,,,,,,,,3.4,,
87,1968-03-01 00:00:00.000000,,,,,,,,,3.4,,
88,1968-06-01 00:00:00.000000,,,,,,,,,2.2,,
89,1968-09-01 00:00:00.000000,,,,,,,,,2.2,,
90,1968-12-01 00:00:00.000000,,,,,,,,,2.2,,
91,1969-03-01 00:00:00.000000,,,,,,,,,3.3,,
92,1969-06-01 00:00:00.000000,,,,,,,,,3.3,,
93,1969-09-01 00:00:00.000000,,,,,,,,,3.3,,
94,1969-12-01 00:00:00.000000,,,,,,,,,3.3,,
95,1970-03-01 00:00:00.000000,,,,,,,,,2.1,,
96,1970-06-01 00:00:00.000000,,,,,,,,,3.2,,
97,1970-09-01 00:00:00.000000,,,,,,,,,3.2,,
98,1970-12-01 00:00:00.000000,,,,,,,,,5.3,,
99,1971-03-01 00:00:00.000000,,,,,,,,,5.2,,
100,1971-06-01 00:00:00.000000,,,,,,,,,5.2,,
101,1971-09-01 00:00:00.000000,,,,,,,,,7.1,,
102,1971-12-01 00:00:00.000000,,,,,,,,,7.0,,
103,1972-03-01 00:00:00.000000,,,,,,,,,6.9,,
104,1972-06-01 00:00:00.000000,,,,,,,,,6.9,,
105,1972-09-01 00:00:00.000000,,,,,,,,,5.7,,
106,1972-12-01 00:00:00.000000,,,,,,,,,4.7,,
0,1973-01-01 00:00:00.000000,,,,,,,,,,,
1,1973-02-01 00:00:00.000000,,,,,,,,,,,
107,1973-03-01 00:00:00.000000,,,,,,,,,5.6,,
2,1973-03-01 00:00:00.000000,,,,,,,,,,,
3,1973-04-01 00:00:00.000000,,,,,,,,,,,
4,1973-05-01 00:00:00.000000,,,,,,,,,,,
5,1973-06-01 00:00:00.000000,,,,,,,,,,,
108,1973-06-01 00:00:00.000000,,,,,,,,,8.3,,
6,1973-07-01 00:00:00.000000,,,,,,,,,,,
7,1973-08-01 00:00:00.000000,,,,,,,,,,,
109,1973-09-01 00:00:00.000000,,,,,,,,,9.9,,
8,1973-09-01 00:00:00.000000,,,,,,,,,,,21.68
9,1973-10-01 00:00:00.000000,,,,,,,,,,,
10,1973-11-01 00:00:00.000000,,,,,,,,,,,
110,1973-12-01 00:00:00.000000,,,,,,,,,12.5,,
11,1973-12-01 00:00:00.000000,,,,,,,,,,,
12,1974-01-01 00:00:00.000000,,,,,,,,,,,
13,1974-02-01 00:00:00.000000,,,,,,,,,,,
14,1974-03-01 00:00:00.000000,,,,,,,,,,,
111,1974-03-01 00:00:00.000000,,,,,,,,,14.0,,
15,1974-04-01 00:00:00.000000,,,,,,,,,,,
16,1974-05-01 00:00:00.000000,,,,,,,,,,,
17,1974-06-01 00:00:00.000000,,,,,,,,,,,
112,1974-06-01 00:00:00.000000,,,,,,,,,14.4,,
18,1974-07-01 00:00:00.000000,,,,,,,,,,,
19,1974-08-01 00:00:00.000000,,,,,,,,,,,
113,1974-09-01 00:00:00.000000,,,,,,,,,16.4,,
20,1974-09-01 00:00:00.000000,,,,,,,,,,,18.119999999999997
21,1974-10-01 00:00:00.000000,,,,,,,,,,,
22,1974-11-01 00:00:00.000000,,,,,,,,,,,
114,1974-12-01 00:00:00.000000,,,,,,,,,16.7,,
23,1974-12-01 00:00:00.000000,,,,,,,,,,,
24,1975-01-01 00:00:00.000000,,,,,,,,,,,
25,1975-02-01 00:00:00.000000,,,,,,,,,,,
115,1975-03-01 00:00:00.000000,,,,,,,,,17.7,,
26,1975-03-01 00:00:00.000000,,,,,,,,,,,
27,1975-04-01 00:00:00.000000,,,,,,,,,,,
28,1975-05-01 00:00:00.000000,,,,,,,,,,,
116,1975-06-01 00:00:00.000000,,,,,,,,,17.0,,
29,1975-06-01 00:00:00.000000,,,,,,,,,,,
30,1975-07-01 00:00:00.000000,,,,,,,,,,,
31,1975-08-01 00:00:00.000000,,,,,,,,,,,
32,1975-09-01 00:00:00.000000,,,,,,,,,,,20.16
117,1975-09-01 00:00:00.000000,,,,,,,,,12.0,,
33,1975-10-01 00:00:00.000000,,,,,,,,,,,
34,1975-11-01 00:00:00.000000,,,,,,,,,,,
118,1975-12-01 00:00:00.000000,,,,,,,,,14.3,,
35,1975-12-01 00:00:00.000000,,,,,,,,,,,
36,1976-01-01 00:00:00.000000,,,,,,,,,,,
37,1976-02-01 00:00:00.000000,,,,,,,,,,,
119,1976-03-01 00:00:00.000000,,,,,,,,,13.1,,
38,1976-03-01 00:00:00.000000,,,,,,,,,,,
39,1976-04-01 00:00:00.000000,,,,,,,,,,,
40,1976-05-01 00:00:00.000000,,,,,,,,,,,
41,1976-06-01 00:00:00.000000,,,,,,,,,,,
120,1976-06-01 00:00:00.000000,,,,,,,,,12.0,,
42,1976-07-01 00:00:00.000000,,,,,,,,,,,
43,1976-08-01 00:00:00.000000,,,,,,,,,,,
44,1976-09-01 00:00:00.000000,,,,,,,,,,,21.6
121,1976-09-01 00:00:00.000000,,,,,,,,,13.8,,
45,1976-10-01 00:00:00.000000,,,,,,,,,,,
46,1976-11-01 00:00:00.000000,,,,,,,,,,,
47,1976-12-01 00:00:00.000000,,,,,,,,,,,
122,1976-12-01 00:00:00.000000,,,,,,,,,14.3,,
48,1977-01-01 00:00:00.000000,,,,,,,,,,,
49,1977-02-01 00:00:00.000000,,,,,,,,,,,
50,1977-03-01 00:00:00.000000,,,,,,,,,,,
123,1977-03-01 00:00:00.000000,,,,,,,,,13.3,,
51,1977-04-01 00:00:00.000000,,,,,,,,,,,
52,1977-05-01 00:00:00.000000,,,,,,,,,,,
53,1977-06-01 00:00:00.000000,,,,,,,,,,,
124,1977-06-01 00:00:00.000000,,,,,,,,,13.6,,
54,1977-07-01 00:00:00.000000,,,,,,,,,,,
55,1977-08-01 00:00:00.000000,,,,,,,,,,,
56,1977-09-01 00:00:00.000000,,,,,,,,,,,21.0
125,1977-09-01 00:00:00.000000,,,,,,,,,13.3,,
57,1977-10-01 00:00:00.000000,,,,,,,,,,,
58,1977-11-01 00:00:00.000000,,,,,,,,,,,
126,1977-12-01 00:00:00.000000,,,,,,,,,9.4,,
59,1977-12-01 00:00:00.000000,,,,,,,,,,,
60,1978-01-01 00:00:00.000000,,,,,,,,,,,
9,1978-02-01 00:00:00.000000,,,,,,,,,,6.6445537,
61,1978-02-01 00:00:00.000000,,,,,,,,,,,
10,1978-03-01 00:00:00.000000,,,,,,,,,,6.3019908,
127,1978-03-01 00:00:00.000000,,,,,,,,,8.7,,
62,1978-03-01 00:00:00.000000,,,,,,,,,,,
63,1978-04-01 00:00:00.000000,,,,,,,,,,,
11,1978-04-01 00:00:00.000000,,,,,,,,,,6.2672431,
12,1978-05-01 00:00:00.000000,,,,,,,,,,6.2089441,
64,1978-05-01 00:00:00.000000,,,,,,,,,,,
65,1978-06-01 00:00:00.000000,,,,,,,,,,,
128,1978-06-01 00:00:00.000000,,,,,,,,,8.0,,
13,1978-06-01 00:00:00.000000,,,,,,,,,,6.3029402,
14,1978-07-01 00:00:00.000000,,,,,,,,,,6.2229923,
66,1978-07-01 00:00:00.000000,,,,,,,,,,,
67,1978-08-01 00:00:00.000000,,,,,,,,,,,
15,1978-08-01 00:00:00.000000,,,,,,,,,,6.4898641,
16,1978-09-01 00:00:00.000000,,,,,,,,,,6.2569215,
68,1978-09-01 00:00:00.000000,,,,,,,,,,,18.240000000000002
129,1978-09-01 00:00:00.000000,,,,,,,,,7.8,,
17,1978-10-01 00:00:00.000000,,,,,,,,,,6.1627622,
69,1978-10-01 00:00:00.000000,,,,,,,,,,,
18,1978-11-01 00:00:00.000000,,,,,,,,,,6.3297229,
70,1978-11-01 00:00:00.000000,,,,,,,,,,,
130,1978-12-01 00:00:00.000000,,,,,,,,,7.6,,
19,1978-12-01 00:00:00.000000,,,,,,,,,,6.4045756,
71,1978-12-01 00:00:00.000000,,,,,,,,,,,
72,1979-01-01 00:00:00.000000,,,,,,,,,,,
20,1979-01-01 00:00:00.000000,,,,,,,,,,6.3705064,
21,1979-02-01 00:00:00.000000,,,,,,,,,,6.2568327,
73,1979-02-01 00:00:00.000000,,,,,,,,,,,
22,1979-03-01 00:00:00.000000,,,,,,,,,,6.3022305,
131,1979-03-01 00:00:00.000000,,,,,,,,,8.0,,
74,1979-03-01 00:00:00.000000,,,,,,,,,,,
23,1979-04-01 00:00:00.000000,,,,,,,,,,6.4981348,
75,1979-04-01 00:00:00.000000,,,,,,,,,,,
24,1979-05-01 00:00:00.000000,,,,,,,,,,6.2030605,
76,1979-05-01 00:00:00.000000,,,,,,,,,,,
132,1979-06-01 00:00:00.000000,,,,,,,,,8.8,,
77,1979-06-01 00:00:00.000000,,,,,,,,,,,
25,1979-06-01 00:00:00.000000,,,,,,,,,,6.2505907,
26,1979-07-01 00:00:00.000000,,,,,,,,,,6.2743066,
78,1979-07-01 00:00:00.000000,,,,,,,,,,,
79,1979-08-01 00:00:00.000000,,,,,,,,,,,
27,1979-08-01 00:00:00.000000,,,,,,,,,,6.1175724,
133,1979-09-01 00:00:00.000000,,,,,,,,,9.5,,
28,1979-09-01 00:00:00.000000,,,,,,,,,,6.2313709,
80,1979-09-01 00:00:00.000000,,,,,,,,,,,19.880000000000003
29,1979-10-01 00:00:00.000000,,,,,,,,,,6.3831065,
81,1979-10-01 00:00:00.000000,,,,,,,,,,,
30,1979-11-01 00:00:00.000000,,,,,,,,,,6.0438037,
82,1979-11-01 00:00:00.000000,,,,,,,,,,,
31,1979-12-01 00:00:00.000000,,,,,,,,,,6.1193464,
134,1979-12-01 00:00:00.000000,,,,,,,,,10.2,,
83,1979-12-01 00:00:00.000000,,,,,,,,,,,
32,1980-01-01 00:00:00.000000,,,,,,,,,,6.1460561,
84,1980-01-01 00:00:00.000000,,,,,,,,,,,
33,1980-02-01 00:00:00.000000,,,,,,,,,,5.9983708,
85,1980-02-01 00:00:00.000000,,,,,,,,,,,
34,1980-03-01 00:00:00.000000,,,,,,,,,,5.935803,
86,1980-03-01 00:00:00.000000,,,,,,,,,,,
135,1980-03-01 00:00:00.000000,,,,,,,,,10.4,,
87,1980-04-01 00:00:00.000000,,,,,,,,,,,
35,1980-04-01 00:00:00.000000,,,,,,,,,,6.1134529,
88,1980-05-01 00:00:00.000000,,,,,,,,,,,
36,1980-05-01 00:00:00.000000,,,,,,,,,,6.2450639,
89,1980-06-01 00:00:00.000000,,,,,,,,,,,
37,1980-06-01 00:00:00.000000,,,,,,,,,,6.3220702,
136,1980-06-01 00:00:00.000000,,,,,,,,,11.0,,
38,1980-07-01 00:00:00.000000,,,,,,,,,,6.0776053,
90,1980-07-01 00:00:00.000000,,,,,,,,,,,
39,1980-08-01 00:00:00.000000,,,,,,,,,,6.1762828,
91,1980-08-01 00:00:00.000000,,,,,,,,,,,
137,1980-09-01 00:00:00.000000,,,,,,,,,9.9,,
92,1980-09-01 00:00:00.000000,,,,,,,,,,,20.880000000000003
40,1980-09-01 00:00:00.000000,,,,,,,,,,6.1398668,
41,1980-10-01 00:00:00.000000,,,,,,,,,,6.0544363,
93,1980-10-01 00:00:00.000000,,,,,,,,,,,
42,1980-11-01 00:00:00.000000,,,,,,,,,,5.8492364,
94,1980-11-01 00:00:00.000000,,,,,,,,,,,
43,1980-12-01 00:00:00.000000,,,,,,,,,,6.0503374,
95,1980-12-01 00:00:00.000000,,,,,,,,,,,
138,1980-12-01 00:00:00.000000,,,,,,,,,9.2,,
44,1981-01-01 00:00:00.000000,,,,,,,,,,5.915783,
96,1981-01-01 00:00:00.000000,,,,,,,,,,,
97,1981-02-01 00:00:00.000000,,,,,,,,,,,
45,1981-02-01 00:00:00.000000,,,,,,,,,,5.6161923,
139,1981-03-01 00:00:00.000000,,,,,,,,,9.4,,
98,1981-03-01 00:00:00.000000,,,,,,,,,,,
46,1981-03-01 00:00:00.000000,,,,,,,,,,5.7451953,
99,1981-04-01 00:00:00.000000,,,,,,,,,,,
47,1981-04-01 00:00:00.000000,,,,,,,,,,5.5547111,
48,1981-05-01 00:00:00.000000,,,,,,,,,,5.5879501,
100,1981-05-01 00:00:00.000000,,,,,,,,,,,
101,1981-06-01 00:00:00.000000,,,,,,,,,,,
49,1981-06-01 00:00:00.000000,,,,,,,,,,5.3733888,
140,1981-06-01 00:00:00.000000,,,,,,,,,8.4,,
50,1981-07-01 00:00:00.000000,,,,,,,,,,5.8276546,
102,1981-07-01 00:00:00.000000,,,,,,,,,,,
103,1981-08-01 00:00:00.000000,,,,,,,,,,,
51,1981-08-01 00:00:00.000000,,,,,,,,,,5.8454842,
104,1981-09-01 00:00:00.000000,,,,,,,,,,,18.48
141,1981-09-01 00:00:00.000000,,,,,,,,,9.0,,
52,1981-09-01 00:00:00.000000,,,,,,,,,,5.8109912,
53,1981-10-01 00:00:00.000000,,,,,,,,,,5.8716976,
105,1981-10-01 00:00:00.000000,,,,,,,,,,,
54,1981-11-01 00:00:00.000000,,,,,,,,,,5.9939654,
106,1981-11-01 00:00:00.000000,,,,,,,,,,,
142,1981-12-01 00:00:00.000000,,,,,,,,,11.0,,
107,1981-12-01 00:00:00.000000,,,,,,,,,,,
55,1981-12-01 00:00:00.000000,,,,,,,,,,6.0260438,
108,1982-01-01 00:00:00.000000,,,,,,,,,,,
56,1982-01-01 00:00:00.000000,,,,,,,,,,5.9817491,
109,1982-02-01 00:00:00.000000,,,,,,,,,,,
57,1982-02-01 00:00:00.000000,,,,,,,,,,6.30803,
110,1982-03-01 00:00:00.000000,,,,,,,,,,,
58,1982-03-01 00:00:00.000000,,,,,,,,,,6.3219973,
143,1982-03-01 00:00:00.000000,,,,,,,,,10.8,,
111,1982-04-01 00:00:00.000000,,,,,,,,,,,
59,1982-04-01 00:00:00.000000,,,,,,,,,,6.3320235,
112,1982-05-01 00:00:00.000000,,,,,,,,,,,
60,1982-05-01 00:00:00.000000,,,,,,,,,,6.5916577,
113,1982-06-01 00:00:00.000000,,,,,,,,,,,
144,1982-06-01 00:00:00.000000,,,,,,,,,10.9,,
61,1982-06-01 00:00:00.000000,,,,,,,,,,6.7658984,
114,1982-07-01 00:00:00.000000,,,,,,,,,,,
62,1982-07-01 00:00:00.000000,,,,,,,,,,6.8832178,
63,1982-08-01 00:00:00.000000,,,,,,,,,,7.0106922,
115,1982-08-01 00:00:00.000000,,,,,,,,,,,
145,1982-09-01 00:00:00.000000,,,,,,,,,12.4,,
116,1982-09-01 00:00:00.000000,,,,,,,,,,,16.919999999999998
64,1982-09-01 00:00:00.000000,,,,,,,,,,7.4283195,
117,1982-10-01 00:00:00.000000,,,,,,,,,,,
65,1982-10-01 00:00:00.000000,,,,,,,,,,8.2938352,
118,1982-11-01 00:00:00.000000,,,,,,,,,,,
66,1982-11-01 00:00:00.000000,,,,,,,,,,8.6781328,
119,1982-12-01 00:00:00.000000,,,,,,,,,,,
67,1982-12-01 00:00:00.000000,,,,,,,,,,9.4006981,
146,1982-12-01 00:00:00.000000,,,,,,,,,11.3,,
120,1983-01-01 00:00:00.000000,,,,,,,,,,,
68,1983-01-01 00:00:00.000000,,,,,,,,,,9.2984943,
69,1983-02-01 00:00:00.000000,,,,,,,,,,9.6579661,
121,1983-02-01 00:00:00.000000,,,,,,,,,,,
122,1983-03-01 00:00:00.000000,,,,,,,,,,,
70,1983-03-01 00:00:00.000000,,,,,,,,,,9.9498985,
147,1983-03-01 00:00:00.000000,,,,,,,,,11.4,,
123,1983-04-01 00:00:00.000000,,,,,,,,,,,
71,1983-04-01 00:00:00.000000,,,,,,,,,,10.1520907,
72,1983-05-01 00:00:00.000000,,,,,,,,,,10.3214667,
124,1983-05-01 00:00:00.000000,,,,,,,,,,,
148,1983-06-01 00:00:00.000000,,,,,,,,,11.1,,
73,1983-06-01 00:00:00.000000,,,,,,,,,,10.2019365,
125,1983-06-01 00:00:00.000000,,,,,,,,,,,
126,1983-07-01 00:00:00.000000,,,,,,,,,,,
74,1983-07-01 00:00:00.000000,,,,,,,,,,10.5199233,
75,1983-08-01 00:00:00.000000,,,,,,,,,,10.2178992,
127,1983-08-01 00:00:00.000000,,,,,,,,,,,
128,1983-09-01 00:00:00.000000,,,,,,,,,,,20.119999999999997
76,1983-09-01 00:00:00.000000,,,,,,,,,,10.3364886,
149,1983-09-01 00:00:00.000000,,,,,,,,,9.2,,
77,1983-10-01 00:00:00.000000,,,,,,,,,,10.0066233,
129,1983-10-01 00:00:00.000000,,,,,,,,,,,
130,1983-11-01 00:00:00.000000,,,,,,,,,,,
78,1983-11-01 00:00:00.000000,,,,,,,,,,9.6527983,
131,1983-12-01 00:00:00.000000,,,,,,,,,,,
150,1983-12-01 00:00:00.000000,,,,,,,,,8.6,,
79,1983-12-01 00:00:00.000000,,,,,,,,,,9.4559304,
132,1984-01-01 00:00:00.000000,,,,,,,,,,,
80,1984-01-01 00:00:00.000000,,,,,,,,,,9.4964765,
81,1984-02-01 00:00:00.000000,,,,,,,,,,9.3849861,
133,1984-02-01 00:00:00.000000,,,,,,,,,,,
82,1984-03-01 00:00:00.000000,,,,,,,,,,9.2068317,
151,1984-03-01 00:00:00.000000,,,,,,,,,5.8,,
134,1984-03-01 00:00:00.000000,,,,,,,,,,,
83,1984-04-01 00:00:00.000000,,,,,,,,,,9.3704362,
135,1984-04-01 00:00:00.000000,,,,,,,,,,,
84,1984-05-01 00:00:00.000000,,,,,,,,,,8.935011,
136,1984-05-01 00:00:00.000000,,,,,,,,,,,
152,1984-06-01 00:00:00.000000,,,,,,,,,4.0,,
85,1984-06-01 00:00:00.000000,,,,,,,,,,9.0939442,
137,1984-06-01 00:00:00.000000,,,,,,,,,,,
138,1984-07-01 00:00:00.000000,,,,,,,,,,,
86,1984-07-01 00:00:00.000000,,,,,,,,,,8.9173579,
139,1984-08-01 00:00:00.000000,,,,,,,,,,,
87,1984-08-01 00:00:00.000000,,,,,,,,,,8.8274892,
153,1984-09-01 00:00:00.000000,,,,,,,,,3.7,,
140,1984-09-01 00:00:00.000000,,,,,,,,,,,23.64
88,1984-09-01 00:00:00.000000,,,,,,,,,,8.7338079,
141,1984-10-01 00:00:00.000000,,,,,,,,,,,
89,1984-10-01 00:00:00.000000,,,,,,,,,,8.6941029,
142,1984-11-01 00:00:00.000000,,,,,,,,,,,
90,1984-11-01 00:00:00.000000,,,,,,,,,,8.6777561,
143,1984-12-01 00:00:00.000000,,,,,,,,,,,
154,1984-12-01 00:00:00.000000,,,,,,,,,2.5,,
91,1984-12-01 00:00:00.000000,,,,,,,,,,8.5181494,
144,1985-01-01 00:00:00.000000,,,,,,,,,,,
92,1985-01-01 00:00:00.000000,,,,,,,,,,8.5499165,
145,1985-02-01 00:00:00.000000,,,,,,,,,,,
93,1985-02-01 00:00:00.000000,,,,,,,,,,8.3888149,
94,1985-03-01 00:00:00.000000,,,,,,,,,,8.6640149,
146,1985-03-01 00:00:00.000000,,,,,,,,,,,
155,1985-03-01 00:00:00.000000,,,,,,,,,4.4,,
95,1985-04-01 00:00:00.000000,,,,,,,,,,8.4005131,
147,1985-04-01 00:00:00.000000,,,,,,,,,,,
148,1985-05-01 00:00:00.000000,,,,,,,,,,,
96,1985-05-01 00:00:00.000000,,,,,,,,,,8.3744579,
149,1985-06-01 00:00:00.000000,,,,,,,,,,,
97,1985-06-01 00:00:00.000000,,,,,,,,,,8.5690679,
156,1985-06-01 00:00:00.000000,,,,,,,,,6.6,,
150,1985-07-01 00:00:00.000000,,,,,,,,,,,
98,1985-07-01 00:00:00.000000,,,,,,,,,,8.3082377,
151,1985-08-01 00:00:00.000000,,,,,,,,,,,
99,1985-08-01 00:00:00.000000,,,,,,,,,,8.1546585,
152,1985-09-01 00:00:00.000000,,,,,,,,,,,21.36
157,1985-09-01 00:00:00.000000,,,,,,,,,7.6,,
100,1985-09-01 00:00:00.000000,,,,,,,,,,8.0564612,
101,1985-10-01 00:00:00.000000,,,,,,,,,,7.8474971,
153,1985-10-01 00:00:00.000000,,,,,,,,,,,
154,1985-11-01 00:00:00.000000,,,,,,,,,,,
102,1985-11-01 00:00:00.000000,,,,,,,,,,7.9491424,
155,1985-12-01 00:00:00.000000,,,,,,,,,,,
103,1985-12-01 00:00:00.000000,,,,,,,,,,7.7833077,
158,1985-12-01 00:00:00.000000,,,,,,,,,8.3,,
104,1986-01-01 00:00:00.000000,,,,,,,,,,7.804374,
156,1986-01-01 00:00:00.000000,,,,,,,,,,,
157,1986-02-01 00:00:00.000000,,,,,,,,,,,
105,1986-02-01 00:00:00.000000,,,,,,,,,,8.0025254,
158,1986-03-01 00:00:00.000000,,,,,,,,,,,
159,1986-03-01 00:00:00.000000,,,,,,,,,9.2,,
106,1986-03-01 00:00:00.000000,,,,,,,,,,7.9253113,
159,1986-04-01 00:00:00.000000,,,,,,,,,,,
107,1986-04-01 00:00:00.000000,,,,,,,,,,7.9008737,
108,1986-05-01 00:00:00.000000,,,,,,,,,,7.845013,
160,1986-05-01 00:00:00.000000,,,,,,,,,,,
109,1986-06-01 00:00:00.000000,,,,,,,,,,7.6515595,
160,1986-06-01 00:00:00.000000,,,,,,,,,8.5,,
161,1986-06-01 00:00:00.000000,,,,,,,,,,,
162,1986-07-01 00:00:00.000000,,,,,,,,,,,
110,1986-07-01 00:00:00.000000,,,,,,,,,,8.1104634,
111,1986-08-01 00:00:00.000000,,,,,,,,,,8.2382199,
163,1986-08-01 00:00:00.000000,,,,,,,,,,,15.959999999999999
112,1986-09-01 00:00:00.000000,,,,,,,,,,8.3371796,
164,1986-09-01 00:00:00.000000,,,,,,,,,,,15.76
161,1986-09-01 00:00:00.000000,,,,,,,,,8.8,,
165,1986-10-01 00:00:00.000000,,,,,,,,,,,
113,1986-10-01 00:00:00.000000,,,,,,,,,,8.3086853,
166,1986-11-01 00:00:00.000000,,,,,,,,,,,
114,1986-11-01 00:00:00.000000,,,,,,,,,,8.3176442,
115,1986-12-01 00:00:00.000000,,,,,,,,,,8.3618718,
162,1986-12-01 00:00:00.000000,,,,,,,,,9.6,,
167,1986-12-01 00:00:00.000000,,,,,,,,,,,
116,1987-01-01 00:00:00.000000,,,,,,,,,,8.1853588,
168,1987-01-01 00:00:00.000000,,,,,,,,,,,
169,1987-02-01 00:00:00.000000,,,,,,,,,,,
117,1987-02-01 00:00:00.000000,,,,,,,,,,8.2107081,
163,1987-03-01 00:00:00.000000,,,,,,,,,9.4,,
170,1987-03-01 00:00:00.000000,,,,,,,,,,,
118,1987-03-01 00:00:00.000000,,,,,,,,,,8.4328774,
171,1987-04-01 00:00:00.000000,,,,,,,,,,,
119,1987-04-01 00:00:00.000000,,,,,,,,,,8.3003249,
120,1987-05-01 00:00:00.000000,,,,,,,,,,8.2002294,
